220,"mentre che 'l vento, come fa, ci tace. ",Siede la terra dove nata fui,su la marina dove 'l Po discende,11,11,11
221,per aver pace co' seguaci sui. ,"Amor, ch'al cor gentil ratto s'apprende,",prese costui de la bella persona,11,11,11
222,che mi fu tolta; e 'l modo ancor m'offende. ,"Amor, ch'a nullo amato amar perdona,","mi prese del costui piacer sì forte,",11,11,11
223,"che, come vedi, ancor non m'abbandona. ",Amor condusse noi ad una morte.,"Caina attende chi a vita ci spense"".",11,11,11
224,Queste parole da lor ci fuor porte. ,"Quand'io intesi quell'anime offense,","china' il viso, e tanto il tenni basso,",11,11,11
225,"fin che 'l poeta mi disse: ""Che pense?"". ","Quando rispuosi, cominciai: ""Oh lasso,","quanti dolci pensier, quanto disio",11,11,11
226,"menò costoro al doloroso passo!"". ","Poi mi rivolsi a loro e parla' io,","e cominciai: ""Francesca, i tuoi martìri",11,11,11
227,a lagrimar mi fanno tristo e pio. ,"Ma dimmi: al tempo d'i dolci sospiri,",a che e come concedette amore,11,11,11
228,"che conosceste i dubbiosi disiri?"". ","E quella a me: ""Nessun maggior dolore",che ricordarsi del tempo felice,11,11,11
229,ne la miseria; e ciò sa 'l tuo dottore. ,Ma s'a conoscer la prima radice,"del nostro amor tu hai cotanto affetto,",11,11,11
230,dirò come colui che piange e dice. ,Noi leggiavamo un giorno per diletto,di Lancialotto come amor lo strinse;,11,11,11
231,soli eravamo e sanza alcun sospetto. ,Per più fiate li occhi ci sospinse,"quella lettura, e scolorocci il viso;",11,11,11
232,ma solo un punto fu quel che ci vinse. ,Quando leggemmo il disiato riso,"esser basciato da cotanto amante,",11,11,11
233,"questi, che mai da me non fia diviso, ",la bocca mi basciò tutto tremante.,Galeotto fu 'l libro e chi lo scrisse:,11,11,11
234,"quel giorno più non vi leggemmo avante"". ","Mentre che l'uno spirto questo disse,",l'altro piangèa; sì che di pietade,11,11,11
235,io venni men così com'io morisse. ,E caddi come corpo morto cade.,"Al tornar de la mente, che si chiuse",11,11,11
236,"dinanzi a la pietà d'i due cognati,","che di trestizia tutto mi confuse,",novi tormenti e novi tormentati,11,11,11
237,"mi veggio intorno, come ch'io mi mova","e ch'io mi volga, e come che io guati. ","Io sono al terzo cerchio, de la piova",11,11,11
238,"etterna, maladetta, fredda e greve;",regola e qualità mai non l'è nova. ,"Grandine grossa, acqua tinta e neve",11,11,11
239,per l'aere tenebroso si riversa;,pute la terra che questo riceve. ,"Cerbero, fiera crudele e diversa,",11,11,11
240,con tre gole caninamente latra,sovra la gente che quivi è sommersa. ,"Li occhi ha vermigli, la barba unta e atra,",11,11,11
241,"e 'l ventre largo, e unghiate le mani;",graffia li spirti ed iscoia ed isquatra. ,Urlar li fa la pioggia come cani;,11,11,11
242,de l'un de' lati fanno a l'altro schermo;,volgonsi spesso i miseri profani. ,"Quando ci scorse Cerbero, il gran vermo,",11,11,11
243,le bocche aperse e mostrocci le sanne;,non avea membro che tenesse fermo. ,"E 'l duca mio distese le sue spanne,",11,11,11
244,"prese la terra, e con piene le pugna",la gittò dentro a le bramose canne. ,"Qual è quel cane ch'abbaiando agogna,",11,11,11
245,"e si racqueta poi che 'l pasto morde,","chè solo a divorarlo intende e pugna, ",cotai si fecer quelle facce lorde,11,11,11
246,"de lo demonio Cerbero, che 'ntrona","l'anime sì, ch'esser vorrebber sorde. ",Noi passavam su per l'ombre che adona,11,11,11
247,"la greve pioggia, e ponavam le piante",sovra lor vanità che par persona. ,"Elle giacean per terra tutte quante,",11,11,11
248,"fuor d'una ch'a seder si levò, ratto",ch'ella ci vide passarsi davante. ,"""O tu che se' per questo 'nferno tratto"",",11,11,11
249,"mi disse, ""riconoscimi, se sai:","tu fosti, prima ch'io disfatto, fatto"". ","E io a lui: ""L'angoscia che tu hai",11,11,11
250,"forse ti tira fuor de la mia mente,",sì che non par ch'i' ti vedessi mai. ,Ma dimmi chi tu se' che 'n sì dolente,11,11,11
251,"loco se' messo, e hai sì fatta pena,","che, s'altra è maggio, nulla è sì spiacente"". ","Ed elli a me: ""La tua città, ch'è piena",11,11,11
252,"d'invidia sì che già trabocca il sacco,",seco mi tenne in la vita serena. ,Voi Cittadini mi chiamaste Ciacco,11,11,11
253,"per la dannosa colpa de la gola,","come tu vedi, a la pioggia mi fiacco. ","E io anima trista non son sola,",11,11,11
254,chè tutte queste a simil pena stanno,"per simil colpa"". E più non fè parola. ","Io li rispuosi: ""Ciacco, il tuo affanno",11,11,11
255,"mi pesa sì, ch'a lagrimar mi 'nvita;","ma dimmi, se tu sai, a che verranno ",li cittadin de la città partita;,11,11,11
256,s'alcun v'è giusto; e dimmi la cagione,"per che l' ha tanta discordia assalita"". ","E quelli a me: ""Dopo lunga tencione",11,11,11
257,"verranno al sangue, e la parte selvaggia",caccerà l'altra con molta offensione. ,Poi appresso convien che questa caggia,11,11,11
258,"infra tre soli, e che l'altra sormonti",con la forza di tal che testè piaggia. ,"Alte terrà lungo tempo le fronti,",11,11,11
259,"tenendo l'altra sotto gravi pesi,",come che di ciò pianga o che n'aonti. ,"Giusti son due, e non vi sono intesi;",11,11,11
260,"superbia, invidia e avarizia sono","le tre faville c' hanno i cuori accesi"". ",Qui puose fine al lagrimabil suono.,11,11,11
261,"E io a lui: ""Ancor vo' che mi 'nsegni",e che di più parlar mi facci dono. ,"Farinata e 'l Tegghiaio, che fuor sì degni,",11,11,11
262,"Iacopo Rusticucci, Arrigo e 'l Mosca","e li altri ch'a ben far puoser li 'ngegni, ",dimmi ove sono e fa ch'io li conosca;,11,11,11
263,chè gran disio mi stringe di savere,"se 'l ciel li addolcia o lo 'nferno li attosca"". ","E quelli: ""Ei son tra l'anime più nere;",11,11,11
264,diverse colpe giù li grava al fondo:,"se tanto scendi, là i potrai vedere. ","Ma quando tu sarai nel dolce mondo,",11,11,11
265,priegoti ch'a la mente altrui mi rechi:,"più non ti dico e più non ti rispondo"". ",Li diritti occhi torse allora in biechi;,11,11,11
266,guardommi un poco e poi chinò la testa:,cadde con essa a par de li altri ciechi. ,"E 'l duca disse a me: ""Più non si desta",11,11,11
267,"di qua dal suon de l'angelica tromba,",quando verrà la nimica podesta: ,"ciascun rivederà la trista tomba,",11,11,11
268,"ripiglierà sua carne e sua figura,","udirà quel ch'in etterno rimbomba"". ",Sì trapassammo per sozza mistura,11,11,11
269,"de l'ombre e de la pioggia, a passi lenti,",toccando un poco la vita futura; ,"per ch'io dissi: ""Maestro, esti tormenti",11,11,11
270,"crescerann'ei dopo la gran sentenza,","o fier minori, o saran sì cocenti?"". ","Ed elli a me: ""Ritorna a tua scienza,",11,11,11
271,"che vuol, quanto la cosa è più perfetta,","più senta il bene, e così la doglienza. ",Tutto che questa gente maladetta,11,11,11
272,"in vera perfezion già mai non vada,","di là più che di qua essere aspetta"". ","Noi aggirammo a tondo quella strada,",11,11,11
273,parlando più assai ch'i' non ridico;,venimmo al punto dove si digrada: ,"quivi trovammo Pluto, il gran nemico.",11,11,11
274,"""Pape Satàn, pape Satàn aleppe!"",",cominciò Pluto con la voce chioccia;,"e quel savio gentil, che tutto seppe,",11,11,11
275,"disse per confortarmi: ""Non ti noccia","la tua paura; chè, poder ch'elli abbia,","non ci torrà lo scender questa roccia"". ",11,11,11
276,"Poi si rivolse a quella 'nfiata labbia,","e disse: ""Taci, maladetto lupo!",consuma dentro te con la tua rabbia. ,11,11,11
277,Non è sanza cagion l'andare al cupo:,"vuolsi ne l'alto, là dove Michele","fè la vendetta del superbo strupo"". ",11,11,11
278,Quali dal vento le gonfiate vele,"caggiono avvolte, poi che l'alber fiacca,",tal cadde a terra la fiera crudele. ,11,11,11
279,"Così scendemmo ne la quarta lacca,",pigliando più de la dolente ripa,che 'l mal de l'universo tutto insacca. ,11,11,11
280,Ahi giustizia di Dio! tante chi stipa,nove travaglie e pene quant'io viddi?,e perchè nostra colpa sì ne scipa? ,11,11,11
281,"Come fa l'onda là sovra Cariddi,","che si frange con quella in cui s'intoppa,",così convien che qui la gente riddi. ,11,11,11
282,"Qui vid'i' gente più ch'altrove troppa,","e d'una parte e d'altra, con grand'urli,",voltando pesi per forza di poppa. ,11,11,11
283,Percotèansi 'ncontro; e poscia pur lì,"si rivolgea ciascun, voltando a retro,","gridando: ""Perchè tieni?"" e ""Perchè burli?"". ",11,11,11
284,Così tornavan per lo cerchio tetro,"da ogne mano a l'opposito punto,",gridandosi anche loro ontoso metro; ,11,11,11
285,"poi si volgea ciascun, quand'era giunto,",per lo suo mezzo cerchio a l'altra giostra.,"E io, ch'avea lo cor quasi compunto, ",11,11,11
286,"dissi: ""Maestro mio, or mi dimostra","che gente è questa, e se tutti fuor cherci","questi chercuti a la sinistra nostra"". ",11,11,11
287,"Ed elli a me: ""Tutti quanti fuor guerci","sì de la mente in la vita primaia,",che con misura nullo spendio ferci. ,11,11,11
288,"Assai la voce lor chiaro l'abbaia,",quando vegnono a' due punti del cerchio,dove colpa contraria li dispaia. ,11,11,11
289,"Questi fuor cherci, che non han coperchio","piloso al capo, e papi e cardinali,","in cui usa avarizia il suo soperchio"". ",11,11,11
290,"E io: ""Maestro, tra questi cotali",dovre' io ben riconoscere alcuni,"che furo immondi di cotesti mali"". ",11,11,11
291,"Ed elli a me: ""Vano pensiero aduni:","la sconoscente vita che i fè sozzi,",ad ogne conoscenza or li fa bruni. ,11,11,11
292,In etterno verranno a li due cozzi:,questi resurgeranno del sepulcro,"col pugno chiuso, e questi coi crin mozzi. ",11,11,11
293,Mal dare e mal tener lo mondo pulcro,"ha tolto loro, e posti a questa zuffa:","qual ella sia, parole non ci appulcro. ",11,11,11
294,"Or puoi, figliuol, veder la corta buffa","d'i ben che son commessi a la fortuna,",per che l'umana gente si rabuffa; ,11,11,11
295,chè tutto l'oro ch'è sotto la luna,"e che già fu, di quest'anime stanche","non poterebbe farne posare una"". ",11,11,11
296,"""Maestro mio"", diss'io, ""or mi dì anche:","questa fortuna di che tu mi tocche,","che è, che i ben del mondo ha sì tra branche?"". ",11,11,11
297,"E quelli a me: ""Oh creature sciocche,",quanta ignoranza è quella che v'offende!,Or vo' che tu mia sentenza ne 'mbocche. ,11,11,11
298,"Colui lo cui saver tutto trascende,",fece li cieli e diè lor chi conduce,"sì, ch'ogne parte ad ogne parte splende, ",11,11,11
299,distribuendo igualmente la luce.,Similemente a li splendor mondani,ordinò general ministra e duce ,11,11,11
300,che permutasse a tempo li ben vani,"di gente in gente e d'uno in altro sangue,",oltre la difension d'i senni umani; ,11,11,11
301,"per ch'una gente impera e l'altra langue,","seguendo lo giudicio di costei,",che è occulto come in erba l'angue. ,11,11,11
302,Vostro saver non ha contasto a lei:,"questa provede, giudica, e persegue",suo regno come il loro li altri dèi. ,11,11,11
303,Le sue permutazion non hanno triegue:,necessità la fa esser veloce;,sì spesso vien chi vicenda consegue. ,11,11,11
304,Quest'è colei ch'è tanto posta in croce,"pur da color che le dovrien dar lode,",dandole biasmo a torto e mala voce; ,11,11,11
305,ma ella s'è beata e ciò non ode:,con l'altre prime creature lieta,volve sua spera e beata si gode. ,11,11,11
306,Or discendiamo omai a maggior pieta;,già ogne stella cade che saliva,"quand'io mi mossi, e 'l troppo star si vieta"". ",11,11,11
307,Noi ricidemmo il cerchio a l'altra riva,sovr'una fonte che bolle e riversa,per un fossato che da lei deriva. ,11,11,11
308,L'acqua era buia assai più che persa;,"e noi, in compagnia de l'onde bige,",intrammo giù per una via diversa. ,11,11,11
309,In la palude va c' ha nome Stige,"questo tristo ruscel, quand'è disceso",al piè de le maligne piagge grige. ,11,11,11
310,"E io, che di mirare stava inteso,","vidi genti fangose in quel pantano,","ignude tutte, con sembiante offeso. ",11,11,11
311,"Queste si percotean non pur con mano,","ma con la testa e col petto e coi piedi,",troncandosi co' denti a brano a brano. ,11,11,11
312,"Lo buon maestro disse: ""Figlio, or vedi",l'anime di color cui vinse l'ira;,e anche vo' che tu per certo credi ,11,11,11
313,"che sotto l'acqua è gente che sospira,","e fanno pullular quest'acqua al summo,","come l'occhio ti dice, u' che s'aggira. ",11,11,11
314,"Fitti nel limo dicon: ""Tristi fummo","ne l'aere dolce che dal sol s'allegra,",portando dentro accidioso fummo: ,11,11,11
315,"or ci attristiam ne la belletta negra"".","Quest'inno si gorgoglian ne la strozza,","chè dir nol posson con parola integra"". ",11,11,11
316,Così girammo de la lorda pozza,"grand'arco, tra la ripa secca e 'l mèzzo,",con li occhi vòlti a chi del fango ingozza. ,11,11,11
317,Venimmo al piè d'una torre al da sezzo.,"Io dico, seguitando, ch'assai prima","che noi fossimo al piè de l'alta torre,",11,11,11
318,li occhi nostri n'andar suso a la cima,"per due fiammette che i vedemmo porre,","e un'altra da lungi render cenno,",11,11,11
319,tanto ch'a pena il potea l'occhio tòrre. ,E io mi volsi al mar di tutto 'l senno;,"dissi: ""Questo che dice? e che risponde",11,11,11
320,"quell'altro foco? e chi son quei che 'l fenno?"". ","Ed elli a me: ""Su per le sucide onde","già scorgere puoi quello che s'aspetta,",11,11,11
321,"se 'l fummo del pantan nol ti nasconde"". ",Corda non pinse mai da sè saetta,"che sì corresse via per l'aere snella,",11,11,11
322,com'io vidi una nave piccioletta ,"venir per l'acqua verso noi in quella,","sotto 'l governo d'un sol galeoto,",11,11,11
323,"che gridava: ""Or se' giunta, anima fella!"". ","""Flegiàs, Flegiàs, tu gridi a vòto"",","disse lo mio segnore, ""a questa volta:",11,11,11
324,"più non ci avrai che sol passando il loto"". ",Qual è colui che grande inganno ascolta,"che li sia fatto, e poi se ne rammarca,",11,11,11
325,fecesi Flegiàs ne l'ira accolta. ,"Lo duca mio discese ne la barca,",e poi mi fece intrare appresso lui;,11,11,11
326,e sol quand'io fui dentro parve carca. ,"Tosto che 'l duca e io nel legno fui,",segando se ne va l'antica prora,11,11,11
327,de l'acqua più che non suol con altrui. ,"Mentre noi corravam la morta gora,","dinanzi mi si fece un pien di fango,",11,11,11
328,"e disse: ""Chi se' tu che vieni anzi ora?"". ","E io a lui: ""S'i' vegno, non rimango;","ma tu chi se', che sì se' fatto brutto?"".",11,11,11
329,"Rispuose: ""Vedi che son un che piango"". ","E io a lui: ""Con piangere e con lutto,","spirito maladetto, ti rimani;",11,11,11
330,"ch'i' ti conosco, ancor sie lordo tutto"". ",Allor distese al legno ambo le mani;,"per che 'l maestro accorto lo sospinse,",11,11,11
331,"dicendo: ""Via costà con li altri cani!"". ",Lo collo poi con le braccia mi cinse;,"basciommi 'l volto e disse: ""Alma sdegnosa,",11,11,11
332,benedetta colei che 'n te s'incinse! ,Quei fu al mondo persona orgogliosa;,bontà non è che sua memoria fregi:,11,11,11
333,così s'è l'ombra sua qui furiosa. ,Quanti si tegnon or là sù gran regi,"che qui staranno come porci in brago,",11,11,11
334,"di sè lasciando orribili dispregi!"". ","E io: ""Maestro, molto sarei vago",di vederlo attuffare in questa broda,11,11,11
335,"prima che noi uscissimo del lago"". ","Ed elli a me: ""Avante che la proda","ti si lasci veder, tu sarai sazio:",11,11,11
336,"di tal disio convien che tu goda"". ",Dopo ciò poco vid'io quello strazio,"far di costui a le fangose genti,",11,11,11
337,che Dio ancor ne lodo e ne ringrazio. ,"Tutti gridavano: ""A Filippo Argenti!"";",e 'l fiorentino spirito bizzarro,11,11,11
338,in sè medesmo si volvea co' denti. ,"Quivi il lasciammo, che più non ne narro;","ma ne l'orecchie mi percosse un duolo,",11,11,11
339,per ch'io avante l'occhio intento sbarro. ,"Lo buon maestro disse: ""Omai, figliuolo,","s'appressa la città c' ha nome Dite,",11,11,11
340,"coi gravi cittadin, col grande stuolo"". ","E io: ""Maestro, già le sue meschite","là entro certe ne la valle cerno,",11,11,11
341,vermiglie come se di foco uscite ,"fossero"". Ed ei mi disse: ""Il foco etterno","ch'entro l'affoca le dimostra rosse,",11,11,11
342,"come tu vedi in questo basso inferno"". ",Noi pur giugnemmo dentro a l'alte fosse,che vallan quella terra sconsolata:,11,11,11
343,le mura mi parean che ferro fosse. ,"Non sanza prima far grande aggirata,",venimmo in parte dove il nocchier forte,11,11,11
344,"""Usciteci"", gridò: ""qui è l'intrata"". ",Io vidi più di mille in su le porte,"da ciel piovuti, che stizzosamente",11,11,11
345,"dicean: ""Chi è costui che sanza morte ","va per lo regno de la morta gente?"".",E 'l savio mio maestro fece segno,11,11,11
346,di voler lor parlar segretamente. ,Allor chiusero un poco il gran disdegno,"e disser: ""Vien tu solo, e quei sen vada",11,11,11
347,che sì ardito intrò per questo regno. ,Sol si ritorni per la folle strada:,"pruovi, se sa; chè tu qui rimarrai,",11,11,11
348,"che li ha' iscorta sì buia contrada"". ","Pensa, lettor, se io mi sconfortai","nel suon de le parole maladette,",11,11,11
